study_id,first_author,authors,year,title,source,type,doi,link_url,dbase
Inbar_2017,Inbar,Assaf Inbar,2017,"The role of fire in the coevolution of vegetation, soil and landscapes in south eastern Australia",NA,dissertation,NA,https://minerva-access.unimelb.edu.au/bitstream/handle/11343/213469/AssafInbar_Thesis_Final.pdf,OpenAlex
Win_Sato_Tsuyuki_2024,Win,Kyaw Kyaw Win;Tamotsu Sato;Satoshi Tsuyuki,2024,Application of Multi-Source Remote Sensing Data and Machine Learning for Surface Soil Moisture Mapping in Temperate Forests of Central Japan,Information,article,https://doi.org/10.3390/info15080485,https://doi.org/10.3390/info15080485,OpenAlex
Tsegaye_Dibaba_Gemeda_2023,Tsegaye,Nigus Tekleselassie Tsegaye;Wakjira Takala Dibaba;Dessalegn Obsi Gemeda,2023,"Spatiotemporal forest cover change and its implication for environmental sustainability in Dedo district of Jimma zone, southwest Ethiopia",Environmental and Sustainability Indicators,article,https://doi.org/10.1016/j.indic.2023.100262,https://doi.org/10.1016/j.indic.2023.100262,OpenAlex
Cheng_2023,Cheng,Yi Cheng,2023,Analysis of Development Strategy for Ecological Agriculture Based on a Neural Network in the Environmental Economy,Sustainability,article,https://doi.org/10.3390/su15086843,https://doi.org/10.3390/su15086843,OpenAlex
Klotzbach_Thayn_2014,Klotzbach,Matthew Klotzbach;Jonathan B. Thayn,2014,Improved Monitoring of Forest Disturbance and Succession Using an Optimized Satellite Image Index,NA,article,NA,https://www.questia.com/library/journal/1P3-3491267431/improved-monitoring-of-forest-disturbance-and-succession,OpenAlex
Šurda_Vitková_Zvala_etal_2023,Šurda,Peter Šurda;Justína Vitková;Anton Zvala;Ľubomír Lichner,2023,Analyzing fire-induced water repellency and runoff in forest soil from beech forest: A controlled laboratory experiment,Acta hydrologica Slovaca,article,https://doi.org/10.31577/ahs-2023-0024.02.0023,https://doi.org/10.31577/ahs-2023-0024.02.0023,OpenAlex
Chandel_Sarwat_Najah_etal_2022,Chandel,Abhinav Chandel;Wajida Sarwat;Abdul Najah;Sujay Dhanagare;Meghna Agarwala,2022,Evaluating methods to map burned area at 30-meter resolution in forests and agricultural areas of Central India,Frontiers in Forests and Global Change,article,https://doi.org/10.3389/ffgc.2022.933807,https://doi.org/10.3389/ffgc.2022.933807,OpenAlex
Powell_2004,Powell,Scott Powell,2004,"Conifer cover increase in the Greater Yellowstone Ecosystem: Rates, extent, and consequences for carbon",PhDT,dissertation,NA,https://scholarworks.montana.edu/xmlui/bitstream/1/2074/1/PowellS1204.pdf,OpenAlex
Abdallah_2007,Abdallah,Chadi Abdallah,2007,Application of remote sensing and geographical information system for the study of mass movements in Lebanon,HAL (Le Centre pour la Communication Scientifique Directe),preprint,NA,https://theses.hal.science/tel-00800759,OpenAlex
Atalay_Dervisoglu_Sunar_2024,Atalay,Hatice Tuba Atalay;Adalet Dervisoglu;F. Sunar,2024,"Exploring Forest Fire Dynamics: Fire Danger Mapping in Antalya Region, Türkiye",ISPRS International Journal of Geo-Information,article,https://doi.org/10.3390/ijgi13030074,https://doi.org/10.3390/ijgi13030074,OpenAlex
Schmücker_Lehmann_Duddek_etal_2024,Schmücker,Niklas Schmücker;Peter Lehmann;Patrick Duddek;Norbert Kirchgeßner;Andrea Carminati;Madlene Nussbaum,2024,Bridging the Gap: A Multilevel Approach to Soil Health Assessment across Various Land Uses,NA,preprint,https://doi.org/10.5194/egusphere-egu24-18768,https://doi.org/10.5194/egusphere-egu24-18768,OpenAlex
Silva‐Coira_Paramá_Bernardo_etal_2021,Silva‐Coira,Fernando Silva‐Coira;José R. Paramá;Guillermo de Bernardo;Diego Seco,2021,Space-efficient representations of raster time series,Information Sciences,article,https://doi.org/10.1016/j.ins.2021.03.035,https://doi.org/10.1016/j.ins.2021.03.035,OpenAlex
Anthony_Applestein_Germino_2023,Anthony,Christopher R. Anthony;Cara Applestein;Matthew J. Germino,2023,Satellite‐derived prefire vegetation predicts variation in field‐based invasive annual grass cover after fire,Applied Vegetation Science,article,https://doi.org/10.1111/avsc.12759,https://doi.org/10.1111/avsc.12759,OpenAlex
Anderson_2019,Anderson,Christopher Anderson,2019,Comparing the Slope–Area Threshold for Stream Initiation in Primeval and Managed Forests of Northern Michigan,Forest Science,article,https://doi.org/10.1093/forsci/fxz065,https://doi.org/10.1093/forsci/fxz065,OpenAlex
Wion_Stevens_Beeley_etal_2024,Wion,Andreas P. Wion;Jens T. Stevens;Kay Beeley;Rebecca Oertel;Ellis Q. Margolis;Craig D. Allen,2024,Multidecadal vegetation transformations of a New Mexico ponderosa pine landscape after severe fires and aerial seeding,Ecological Applications,article,https://doi.org/10.1002/eap.3008,https://doi.org/10.1002/eap.3008,OpenAlex
Larjavaara_2013,Larjavaara,Markku Larjavaara,2013,The world's tallest trees grow in thermally similar climates,New Phytologist,article,https://doi.org/10.1111/nph.12656,https://doi.org/10.1111/nph.12656,OpenAlex
Curtis_2004,Curtis,Peter S. Curtis,2004,Biosphere–atmosphere interactions,New Phytologist,article,https://doi.org/10.1111/j.1469-8137.2004.01044.x,https://doi.org/10.1111/j.1469-8137.2004.01044.x,OpenAlex
Jusoff_Hasmadi_2009,Jusoff,Hj. Kamaruzaman Jusoff;I. Mohd Hasmadi,2009,The Economic and Environmental Impact of a Suitable Forest Harvest Zone Allocation Using a GIS Analysis,International Business Research,article,https://doi.org/10.5539/ibr.v2n2p208,https://doi.org/10.5539/ibr.v2n2p208,OpenAlex
Hruška_Kůda_Holík_etal_2022,Hruška,Jiří Hruška;František Kůda;Ladislav Holík;Valerie Vranová,2022,Assessment of slope stability on logged forest‐hill slopes using ground‐penetrating radar and electrical resistivity tomography,Geological Journal,article,https://doi.org/10.1002/gj.4589,https://doi.org/10.1002/gj.4589,OpenAlex
Xu_Abdul-Kadar_Gao_2016,Xu,H Xu;F Abdul-Kadar;Ping Gao,2016,An information model for managing multi-dimensional gridded data in a GIS,IOP Conference Series Earth and Environmental Science,article,https://doi.org/10.1088/1755-1315/34/1/012041,https://doi.org/10.1088/1755-1315/34/1/012041,OpenAlex
Харук_Швецов_Buryak_etal_2023,Харук,В. И. Харук;Е. Г. Швецов;L. V. Buryak;Alexey S. Golyukov;Maria L. Dvinskaya;Il’ya A. Petrov,2023,"Wildfires in the Larch Range within Permafrost, Siberia",Fire,article,https://doi.org/10.3390/fire6080301,https://doi.org/10.3390/fire6080301,OpenAlex
Joshi_Ryu_Sheridan_etal_2020,Joshi,R. C. Joshi;Dongryeol Ryu;Gary Sheridan;Patrick N.J. Lane,2020,A new Remote Sensing-based vegetation water stress index: -Temperature Vegetation Water Stress Index (TVWSI),NA,article,https://doi.org/10.5194/egusphere-egu2020-12308,https://doi.org/10.5194/egusphere-egu2020-12308,OpenAlex
Değerliyurt_2014,Değerliyurt,Mehmet Değerliyurt,2014,"COĞRAFİ BİLGİ SİSTEMLERİ KULLANILARAK ORMAN YANGINLARININ EROZYONA ETKİSİNİN BELİRLENMESİ, AMANOS DAĞLARI ÖRNEĞİ",Marmara Coğrafya Dergisi,article,https://doi.org/10.14781/mcd.77907,https://doi.org/10.14781/mcd.77907,OpenAlex
Witt_2014,Witt,Harald Witt,2014,"The Role of Alien Trees in South African Forestry and Conservation: Early 20th-Century Research and Debate on Climate Change, Soil Erosion and Hydrology",Journal of Southern African Studies,article,https://doi.org/10.1080/03057070.2014.964906,https://doi.org/10.1080/03057070.2014.964906,OpenAlex
Tucker_Yan_Dannenberg_etal_2018,Tucker,Colin Tucker;Dong Yan;Matthew P. Dannenberg;Sasha C. Reed;William K. Smith,2018,Science at the frontier: multimethod research to evaluate ecosystem change across multiple scales,New Phytologist,article,https://doi.org/10.1111/nph.15195,https://doi.org/10.1111/nph.15195,OpenAlex
Kull_Nguyen_Cochard_etal_2023,Kull,Christian A. Kull;Van Hai Thi Nguyen;Roland Cochard;Dung Ngo;Thao Phuong Thi Pham;Ross T. Shackleton;C. Tran;Trần Nam Thắng,2023,New Forests and New Forest People in Central Vietnam: The<i>Acacia</i>Boom,CABI eBooks,book-chapter,https://doi.org/10.1079/9781800622197.0025,https://doi.org/10.1079/9781800622197.0025,OpenAlex
Roy_Naceur_McDonald_etal_2022,Roy,Ting Roy;Kamel Ben Naceur;Rosemary McDonald;Daniel Markel;Casey Harrison;J. Reid Shelton;Aaron Christopher. Hall;Holden Harrison;Leonard Harp;Hifzi Ardic;Christian Wilkinson;Indranil Roy,2022,From Degradable Shaped Charge Liner to Engineered Seed-Pod for Reforestation: A Journey Towards Sustainability and Natural Resources Stewardship Through Technology Synthesis and Cross-Pollination,NA,article,https://doi.org/10.4043/32143-ms,https://doi.org/10.4043/32143-ms,OpenAlex
Pirotti_Adedipe_Leblon_2023,Pirotti,Francesco Pirotti;Opeyemi Adedipe;Brigitte Leblon,2023,Sentinel-1 Response to Canopy Moisture in Mediterranean Forests before and after Fire Events,Remote Sensing,article,https://doi.org/10.3390/rs15030823,https://doi.org/10.3390/rs15030823,OpenAlex
Hosaka_Yamada_Okuda_2014,Hosaka,Tetsurō Hosaka;Toshihiro Yamada;Toshinori Okuda,2014,"Road-networks, a practical indicator of human impacts on biodiversity in Tropical forests",IOP Conference Series Earth and Environmental Science,article,https://doi.org/10.1088/1755-1315/18/1/012092,https://doi.org/10.1088/1755-1315/18/1/012092,OpenAlex
Sasaki_Kariya_Suzuki_2019,Sasaki,Akihiko Sasaki;Yoshihiko Kariya;Keisuke Suzuki,2019,"Geo-environmental Changes on a Post-fire Alpine Slope of Mt. Shirouma-dake, Northern Japanese Alps",Journal of Geography (Chigaku Zasshi),article,https://doi.org/10.5026/jgeography.128.115,https://doi.org/10.5026/jgeography.128.115,OpenAlex
Patel_Thakur_Thakur_etal_2024,Patel,Digvesh Kumar Patel;Tarun Kumar Thakur;Anita Thakur;Amrisha Pandey;Amit Kumar;Rupesh Kumar;Fohad Mabood Husain,2024,Quantifying Land Degradation in Upper Catchment of Narmada River in Central India: Evaluation Study Utilizing Landsat Imagery,Water,article,https://doi.org/10.3390/w16172440,https://doi.org/10.3390/w16172440,OpenAlex
Emang_Touge_Kazama_2019,Emang,Grace Puyang Emang;Yoshiya Touge;So Kazama,2019,ASSESSING NDVI BASED PHENOLOGY IN DIFFERENT FIRE SEVERITY IN THE KAMAISHI 2017 FOREST FIRE,Journal of Japan Society of Civil Engineers Ser G (Environmental Research),article,https://doi.org/10.2208/jscejer.75.i_135,https://doi.org/10.2208/jscejer.75.i_135,OpenAlex
Allain_Nguyen_Johnson_etal_2010,Allain,M. Allain;Andrew Nguyen;Erik W. Johnson;Ellis T. Williams;Shih‐Chin Tsai;Susan J. Prichard;Travis J. Freed;J. W. Skiles,2010,A GEOSPATIAL ASSESSMENT OF MOUNTAIN PINE BEETLE INFESTATIONS AND THEIR EFFECT ON FOREST HEALTH IN OKANOGAN-WENATCHEE NATIONAL FOREST,AGU Fall Meeting Abstracts,article,NA,https://asprs.org/a/publications/proceedings/Milwaukee2011/files/Allain.pdf,OpenAlex
Díaz_Sanjuán_Jiménez_2022,Díaz,Francisco José Sánchez Díaz;Leonardo García Sanjuán;Timoteo Rivera Jiménez,2022,Potential and limitations of LiDAR altimetry in archaeological survey. Copper Age and Bronze Age settlements in southern Iberia,Archaeological Prospection,article,https://doi.org/10.1002/arp.1869,https://doi.org/10.1002/arp.1869,OpenAlex
Blanton_Hossain_2020,Blanton,Richard E. Blanton;A. K. M. Azad Hossain,2020,"Mapping the Recovery Process of Vegetation Growth in the Copper Basin, Tennessee Using Remote Sensing Technology",GeoHazards,article,https://doi.org/10.3390/geohazards1010004,https://doi.org/10.3390/geohazards1010004,OpenAlex
Middleton_Teirilä_Sutinen_2004,Middleton,Maarit Middleton;Ari Teirilä;Raimo Sutinen,2004,Response of reflectance to dielectric properties of bare tills,International Journal of Remote Sensing,article,https://doi.org/10.1080/0143116031000139953,https://doi.org/10.1080/0143116031000139953,OpenAlex
Wang_2010,Wang,Wen-Qin Wang,2010,Bistatic Synthetic Aperture Radar Synchronization Processing,InTech eBooks,book-chapter,https://doi.org/10.5772/7184,https://doi.org/10.5772/7184,OpenAlex
Irawan_Vall‐llossera_López-Martínez_etal_2024,Irawan,Amir Mustofa Irawan;M. Vall‐llossera;Carlos López-Martínez;Adriano Camps;David Chaparro;Gerard Portal;Míriam Pablos;Alberto Alonso-González,2024,"Land, jet stream, and other atmospheric effects on burned area estimation during the South Asian heatwave of 2022",International Journal of Applied Earth Observation and Geoinformation,article,https://doi.org/10.1016/j.jag.2024.103720,https://doi.org/10.1016/j.jag.2024.103720,OpenAlex
Базаров_Kurakov_Bazarova_etal_2022,Базаров,А. В. Базаров;Sergey A. Kurakov;A. S. Bazarova;Yu. B. Bashkuev,2022,Monitoring soil parameters affecting the forest fuel dryness,Research Square (Research Square),preprint,https://doi.org/10.21203/rs.3.rs-1375667/v1,https://doi.org/10.21203/rs.3.rs-1375667/v1,OpenAlex
Duarte_Teodoro_Cunha_2019,Duarte,Lia Duarte;Ana Cláudia Teodoro;Mário Cunha,2019,A semi-automatic approach to derive land cover classification in soil loss models,NA,article,https://doi.org/10.1117/12.2532935,https://doi.org/10.1117/12.2532935,OpenAlex
Zhu_Graney_Salvage_2008,Zhu,Weixing Zhu;Joseph R. Graney;Karen M. Salvage,2008,Land‐Use Impact on Water Pollution: Elevated Pollutant Input and Reduced Pollutant Retention,Journal of Contemporary Water Research & Education,article,https://doi.org/10.1111/j.1936-704x.2008.00004.x,https://doi.org/10.1111/j.1936-704x.2008.00004.x,OpenAlex
Murman_2021,Murman,Anna Murman,2021,Soil-Agroecological Types of Lands of the Petrovsky District in the Tambov Region of Russia,KnE Life Sciences,article,https://doi.org/10.18502/kls.v0i0.8979,https://doi.org/10.18502/kls.v0i0.8979,OpenAlex
Prakoso_Harnawan_Mazdadi_etal_2022,Prakoso,Satrio Yudho Prakoso;Ade Agung Harnawan;Muhammad Itqan Mazdadi;Yoga Pambudi,2022,Sistem Monitor Suhu dan Kelembaban Berbasis Cloud pada Lahan Gambut,Jurnal Fisika Flux Jurnal Ilmiah Fisika FMIPA Universitas Lambung Mangkurat,article,https://doi.org/10.20527/flux.v19i1.10379,https://doi.org/10.20527/flux.v19i1.10379,OpenAlex
Mohtashami_2022,Mohtashami,Sima Mohtashami,2022,GIS-based decision support systems to minimise soil impacts in logging operations,Acta universitatis agriculturae Sueciae,book,https://doi.org/10.54612/a.qq3cqbcknd,https://doi.org/10.54612/a.qq3cqbcknd,OpenAlex
Hanamaraddi_2016,Hanamaraddi,Priyadarshini M Hanamaraddi,2016,A LITERATURE STUDY ON IMAGE PROCESSING FOR FOREST FIRE DETECTION,International Journal of Innovative Technology and Research,article,NA,http://www.ijitr.com/index.php/ojs/article/download/773/pdf,OpenAlex
Rummel_2005,Rummel,U. Rummel,2005,Turbulent Exchange of Ozone and Nitrogen Oxides between an Amazonian Rain Forest and the Atmosphere,NA,dissertation,NA,https://epub.uni-bayreuth.de/814/,OpenAlex
Mueggler_1966,Mueggler,Walter F. Mueggler,1966,Herbicide Treatment of Browse on a Big-Game Winter Range in Northern Idaho,Journal of Wildlife Management,article,https://doi.org/10.2307/3797894,https://doi.org/10.2307/3797894,OpenAlex
Baur_Friend_Pellegrini_2024,Baur,Martin Baur;A. D. Friend;Adam F. A. Pellegrini,2024,Widespread and systematic effects of fire on plant–soil water relations,Nature Geoscience,article,https://doi.org/10.1038/s41561-024-01563-6,https://doi.org/10.1038/s41561-024-01563-6,OpenAlex
Dhakal_Mandal_2022,Dhakal,Richa Dhakal;Ram Asheshwar Mandal,2022,APPLICATION OF VEGETATION INDEXES TO ASSESS CARBON STOCK,Mercator,article,https://doi.org/10.4215/rm2022.e21018,https://doi.org/10.4215/rm2022.e21018,OpenAlex
Wu_Zhao_Chen_etal_2024,Wu,Yamin Wu;Jingyi Zhao;Ji Chen;Yaonan Zhang;Bin Yang;Shen Ma;Jianfang Kang;Yanggang Zhao;Zhenggong Miao,2024,Aboveground Biomass Mapping and Analysis of Spatial Drivers in the Qinghai–Xizang Plateau Permafrost Zone: A Case Study of the Beilu River Basin,Plants,article,https://doi.org/10.3390/plants13050686,https://doi.org/10.3390/plants13050686,OpenAlex
DeGroote_Mercer_Fisher_etal_2007,DeGroote,John DeGroote;David R. Mercer;Jeffrey Fisher;Ramanathan Sugumaran,2007,"Spatiotemporal Investigation of Adult Mosquito (Diptera: Culicidae) Populations in an Eastern Iowa County, USA",Journal of Medical Entomology,article,https://doi.org/10.1093/jmedent/44.6.1139,https://doi.org/10.1093/jmedent/44.6.1139,OpenAlex
Tiwari_Nanjundan_Kumar_etal_2024,Tiwari,Arpit Tiwari;Preethi Nanjundan;Ravi Ranjan Kumar;Vijay Kumar Soni,2024,A framework for natural resource management with geospatial machine learning: a case study of the 2021 Almora forest fires,Fire Ecology,article,https://doi.org/10.1186/s42408-024-00293-9,https://doi.org/10.1186/s42408-024-00293-9,OpenAlex
Castelli_Mastrolonardo_Certini_etal_2022,Castelli,Giulio Castelli;Giovanni Mastrolonardo;Giacomo Certini;Melanie Maxwald;Paolo Trucchi;Cristiano Foderi;Alessandro Errico;Elena Marra;Federico Preti,2022,Post-fire erosion and sediment yield in a Mediterranean forest catchment in Italy,Authorea (Authorea),preprint,https://doi.org/10.22541/au.166256297.71210800/v1,https://doi.org/10.22541/au.166256297.71210800/v1,OpenAlex
Προδρόμου_Gitas_Themistocleous_etal_2022,Προδρόμου,Μαρία Προδρόμου;Ioannis Z. Gitas;Kyriacos Themistocleous;Diofantos Hadjimitsis,2022,"The implementation of the Forest Canopy Density (FCD) model for Coniferous ecosystems in Cyprus forests, using Landsat-8 and Sentinel-2 satellite data.",NA,preprint,https://doi.org/10.5194/egusphere-egu22-9865,https://doi.org/10.5194/egusphere-egu22-9865,OpenAlex
Peterman_Waring_2014,Peterman,Wendy Peterman;Richard H. Waring,2014,Does overshoot in leaf development of ponderosa pine in wet years leads to bark beetle outbreaks on fine-textured soils in drier years?,Forest Ecosystems,article,https://doi.org/10.1186/s40663-014-0024-1,https://doi.org/10.1186/s40663-014-0024-1,OpenAlex
George_Lang_Hordo_etal_2020,George,Jan‐Peter George;Mait Lang;Maris Hordo;Sandra Metslaid;Piia Post;Toomas Tamm,2020,Potential of ecological modelling and smart-drainage development for mitigating adverse effects of future global change-type droughts for the Estonian forest sector,Forestry Studies / Metsanduslikud Uurimused,article,https://doi.org/10.2478/fsmu-2020-0017,https://doi.org/10.2478/fsmu-2020-0017,OpenAlex
Moos_Lischke_2022,Moos,Christine Moos;Heike Lischke,2022,Modeling the effect of rockfall on forest development in a dynamic forest landscape model,Ecosphere,article,https://doi.org/10.1002/ecs2.3909,https://doi.org/10.1002/ecs2.3909,OpenAlex
Davies_Daru_Bank_etal_2016,Davies,T. Jonathan Davies;Barnabas H. Daru;Michelle van der Bank;Olivier Maurin;William J. Bond,2016,Multiple routes underground? Frost alone cannot explain the evolution of underground trees,New Phytologist,letter,https://doi.org/10.1111/nph.13795,https://doi.org/10.1111/nph.13795,OpenAlex
Sanford_2016,Sanford,T. W. L. Sanford,2016,The Water Table and Soil Moisture Response Following the Removal of Conifers from an Encroached Meadow,NA,dissertation,https://doi.org/10.15368/theses.2016.154,https://doi.org/10.15368/theses.2016.154,OpenAlex
Holm_Kueppers_Chambers_2017,Holm,Jennifer A. Holm;Lara M. Kueppers;Jeffrey Q. Chambers,2017,Novel tropical forests: response to global change,New Phytologist,article,https://doi.org/10.1111/nph.14407,https://doi.org/10.1111/nph.14407,OpenAlex
Deveci_Koru_Sakarya_etal_2016,Deveci,Hüsne Seda Deveci;Aziz Koru;Ufuk Sakarya;İsmail Tevrizoğlu;Mustafa Teke;Ramazan Küpçü;Bülent Avenoğlu;Can Demirkesen;Sevgi Zübeyde Gürbüz;A. Feray Öztoprak;İbrahim Serdar Açıkgöz;İsmail Hakkı Demirhan;Ali Ömer Kozal;Mehmet Efendioğlu;Erdinç Berke;F. Fehmi Şimşek;İlkay Atıl;Derya Kaya;Pınar Uçmak;Eda Ersöz;Hilal Özen,2016,THE BENEFITS AND CHALLENGES OF HAVING AN OPEN AND FREE BASIS SATELLITE DATA SHARING PLATFORM IN TURKEY: GEZGİN,"The international archives of the photogrammetry, remote sensing and spatial information sciences/International archives of the photogrammetry, remote sensing and spatial information sciences",article,https://doi.org/10.5194/isprs-archives-xli-b8-1341-2016,https://doi.org/10.5194/isprs-archives-xli-b8-1341-2016,OpenAlex
Carpenter_Kraus_Hansen_etal_2022,Carpenter,Kurt D. Carpenter;Tamara E. C. Kraus;Angela M. Hansen;Bryan D. Downing;Jami H. Goldman;Jonathan V. Haynes;David M. Donahue;Karl Morgenstern,2022,"Sources and characteristics of dissolved organic carbon in the McKenzie River, Oregon, related to the formation of disinfection by-products in treated drinking water",Scientific investigations report,article,https://doi.org/10.3133/sir20225010,https://doi.org/10.3133/sir20225010,OpenAlex
Clark_2014,Clark,Kathryn E. Clark,2014,Patterns and drivers of riverine particulate organic carbon transport in an Andean valley,NA,dissertation,NA,https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.618518,OpenAlex
Martin_2003,Martin,Franck Martin,2003,Reducing the vulnerability of Pacific ACP states,ICT Update,article,NA,https://cgspace.cgiar.org/handle/10568/57620,OpenAlex
Sánchez_Pino_Hernández_2018,Sánchez,Gabriela Sánchez;Amabelia del Pino;Jorge Hernández,2018,Decomposition of &amp;lt;i&amp;gt;Eucalyptus sp.&amp;lt;/i&amp;gt; and &amp;lt;i&amp;gt;Pinus taeda&amp;lt;/i&amp;gt; Harvest Residues under Controlled Temperature and Moisture Conditions,Open Journal of Forestry,article,https://doi.org/10.4236/ojf.2018.81007,https://doi.org/10.4236/ojf.2018.81007,OpenAlex
Anggari_Herawan_Salaswati_etal_2021,Anggari,Ega Asti Anggari;Agus Herawan;Sartika Salaswati;P R Hakim;A. Hadi Syafrudin,2021,Preliminary study of the potential utilization of imagery from LAPAN-A4 satellites,AIP conference proceedings,article,https://doi.org/10.1063/5.0060383,https://doi.org/10.1063/5.0060383,OpenAlex
C._Iavorivska_Zibtsev_etal_2023,C.,Irland Lloyd C.;Lidiia Iavorivska;Sergiy Zibtsev;Viktor Myroniuk;Brian E. Roth;Andrii Bilous,2023,Russian Invasion: Rapid Assessment of Impact on Ukraine’s Forests,Наукові праці Лісівничої академії наук України,article,https://doi.org/10.15421/412312,https://doi.org/10.15421/412312,OpenAlex
Προδρόμου_Danezis_Gitas_etal_2022,Προδρόμου,Μαρία Προδρόμου;Chris Danezis;Ioannis Z. Gitas;Diofantos Hadjimitsis,2022,"The development of a Forest Canopy Density (FCD) model in Akamas National Forest Park in Cyprus, using Landsat-8 and Sentinel-2 satellite data",Global NEST International Conference on Environmental Science & Technology,article,https://doi.org/10.30955/gnc2021.00224,https://doi.org/10.30955/gnc2021.00224,OpenAlex
Mohammad_Bhuvaneswari_Koteswari_etal_2022,Mohammad,Mohammad Baig Mohammad;N. Bhuvaneswari;Ch. Pooja Koteswari;V Bhavani Priya,2022,Hardware Implementation of Forest Fire Detection System using Deep Learning Architectures,2022 International Conference on Edge Computing and Applications (ICECAA),article,https://doi.org/10.1109/icecaa55415.2022.9936371,https://doi.org/10.1109/icecaa55415.2022.9936371,OpenAlex
Ebrahimi_Saberi_2022,Ebrahimi,Mahdieh Ebrahimi;Morteza Saberi,2022,The relationship between succession and reclamation of desertified areas in artificial forests of Calligonum spp. in an arid desert of southeastern Iran,Frontiers in Environmental Science,article,https://doi.org/10.3389/fenvs.2022.901962,https://doi.org/10.3389/fenvs.2022.901962,OpenAlex
Rodgers_Zolnik_Brewer_etal_2005,Rodgers,Sarah Rodgers;Christine P. Zolnik;Michael J. Brewer;Thomas N. Mather,2005,Applications of a Climatic Water Budget to Tick-Borne Disease Research,Physical Geography,article,https://doi.org/10.2747/0272-3646.26.6.480,https://doi.org/10.2747/0272-3646.26.6.480,OpenAlex
Xue_2011,Xue,Jun-Gang Xue,2011,Range of typhoon-stricken area and trend of vagetation restoration in Changbai Mountain:RS-based research,NA,article,NA,NA,OpenAlex
Zhang_Bu_Zuo_etal_2024,Zhang,Yongfeng Zhang;Jinwei Bu;Xiaoqing Zuo;Kegen Yu;Qiulan Wang;Weimin Huang,2024,Vegetation Water Content Retrieval from Spaceborne GNSS-R and Multi-Source Remote Sensing Data Using Ensemble Machine Learning Methods,Remote Sensing,article,https://doi.org/10.3390/rs16152793,https://doi.org/10.3390/rs16152793,OpenAlex
ED_2024,ED,Oruonye ED,2024,"Effect of Gas Flaring on Human Well-Being and Environment in Obodo-Ugwa, Ndokwa West, Local Government Area, Delta State, Nigeria",NA,article,https://doi.org/10.23880/jeesc-16000108,https://doi.org/10.23880/jeesc-16000108,OpenAlex
Burton_2023,Burton,Philip J. Burton,2023,Understanding spring wildfires in Canada's northern forests,Global Change Biology,letter,https://doi.org/10.1111/gcb.16879,https://doi.org/10.1111/gcb.16879,OpenAlex
Taylor_Havill_Pearson_etal_2002,Taylor,K. Taylor;D. C. Havill;Jennifer Pearson;Janet Woodall,2002,<i>Trientalis europaea</i> L.,Journal of Ecology,article,https://doi.org/10.1046/j.1365-2745.2002.00644.x,https://doi.org/10.1046/j.1365-2745.2002.00644.x,OpenAlex
Terekhin_Чендев_2019,Terekhin,E.A. Terekhin;Ю. Г. Чендев,2019,Анализ пространственно-временных изменений лесистости на юге лесостепи Среднерусской возвышенности по спутниковым данным,Лесоведение,article,https://doi.org/10.1134/s0024114819030094,https://doi.org/10.1134/s0024114819030094,OpenAlex
Srinivasan_Narasimhan_2001,Srinivasan,Raghavan Srinivasan;Balaji Narasimhan,2001,Estimation of KBDI (Drought Index) in Real-Time Using GIS and Remote Sensing Technologies,"2001 Sacramento, CA July 29-August 1,2001",article,https://doi.org/10.13031/2013.3975,https://doi.org/10.13031/2013.3975,OpenAlex
Камалова_Камалова_Евсикова_etal_2015,Камалова,Камалова;Нина Камалова;Евсикова;Natalya Evsikova;Матвеев;Н. Н. Матвеев;Лисицин;V. Lisitsin,2015,Monitoring of the temperature distribution in prediction of forest fires,Forestry Engineering Journal,article,https://doi.org/10.12737/17398,https://doi.org/10.12737/17398,OpenAlex
Ilangakoon_2020,Ilangakoon,Ginikanda Yapa Mudiyanselage Nayani Thanuja Ilangakoon,2020,"Complexity and Dynamics of Semi-Arid Vegetation Structure, Function and Diversity Across Spatial Scales from Full Waveform Lidar",NA,dissertation,https://doi.org/10.18122/td/1658/boisestate,https://doi.org/10.18122/td/1658/boisestate,OpenAlex
Chang_Imen_Yang_2014,Chang,Ni‐Bin Chang;Sanaz Imen;Jeffrey Yang,2014,Linkages between turbidity levels in Lake Mead associated forest fire events in the lower Virgin watershed,"Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",article,https://doi.org/10.1117/12.2053942,https://doi.org/10.1117/12.2053942,OpenAlex
Wei-bin_2009,Wei-bin,Chen Wei-bin,2009,Distributed simulation of hydrological response to water and soil conservation measures,Advances in Water Science,article,NA,http://en.cnki.com.cn/Article_en/CJFDTOTAL-SKXJ200904023.htm,OpenAlex
Raczka_Blanken_Burns_etal_2019,Raczka,Brett Raczka;Peter D. Blanken;Sean P. Burns;Henrique F. Duarte;Christian Frankenberg;K. Grossman;P. Koehler;Jung‐Eun Lee;John C. Lin;Barry A. Logan;Troy S. Magney;Albert Porcar‐Castell;Jochen Stutz;Xi Yang,2019,Sustained Non-Photochemical Quenching Shapes the Seasonal Pattern of Solar-Induced Fluorescence at a High-Elevation Evergreen Forest,NA,article,https://doi.org/10.1002/essoar.10500358.1,https://doi.org/10.1002/essoar.10500358.1,OpenAlex
