id,handle,title,date_issued,uri,doi,citation,type,centre,publisher,api_url,authors,language,openaccess,discoverable,govdocnum,isbn,program,project,contact,catn,bbox,polygon,sponsor_code,workflowid,abstract
5d443bec-be49-439e-ad82-bea8a732e21a,1845/256722,"Spatial Distribution of Carbon Sinks and Sources in Canada's Forests Based on Remote Sensing, Climate, Inventory and Tower Flux Data",2000,https://ostrnrcan-dostrncan.canada.ca/entities/publication/5d443bec-be49-439e-ad82-bea8a732e21a,,"Chen, J. M., Chen, W., Liu, J., Cihlar, J., Ou, Y., Pavlic, G., Price, D. T., Amiro, B. D., Frofymow, T., Black, T. A. & McCaughey, H. (2000). Spatial Distribution of Carbon Sinks and Sources in Canada's Forests Based on Remote Sensing, Climate, Inventory and Tower Flux Data. In <i>International Science Conference: The Role of Boreal Forests and Forestry in the Global Carbon Budge, Edmonton, Alberta, Canada, 8-12 May</i>. ","Book Chapter","Canada Centre for Remote Sensing",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/5d443bec-be49-439e-ad82-bea8a732e21a,"Chen, J. M.; Chen, W.; Liu, J.; Cihlar, J.; Ou, Y.; Pavlic, G.; Price, D. T.; Amiro, B. D.; Frofymow, T.; Black, T. A.; McCaughey, H.",English,,1,,,,,,,,,,,"In order to determine the role of Canada's forests in the global carbon balance, it is necessary to map the spatial distribution of carbon sinks and sources and to understand their temporal dynamics. To this end, we will provide an overview of our methods for mapping leafarea index (LAI), landcover, net primary productivity (NPP), fire scar age, and net ecosystem productivity (NEP) using satellite, climate, inventory and tower flux data. An optical instrument recently developed at CCRS has become a new international standard for ground-based measurements of LAI. Aprocess-based daily canopy NPP model with sunlit/shaded leaf separation was validated using two-level CO2 tower flux data. This new model avoids problems of widely-used big-leaf models for regional applications. Spatial forestry inventory data were co-registered with images from the VEGETATIONsensor, and an algorithm for detecting fire scar age up to 50 years was developed. An Integrated Terrestrial Ecosystem Carbon Budget Model (InTEC) was developed to describe the long-term effects of disturbance (fire, insect, harvest) and non-disturbance (climate warming, CO2 concentration, Ndeposition) on forest carbon cycle and to simulate post-disturbance dynamics of various carbon pools in vegetation and soil. The NPP-age relationship derived from InTEC was validated using inventory data. In mapping NEP, gridded half degree climate data for the last 100 years were bi-linearlyinterpolated to each pixel at 1 km resolution, and NPP in 1994 and stand age information were used. A 1200 km x 1200 km NEP map covering most of Saskatchewan and Manitoba was compared against the tower flux data acquired in 1994-1996 during Boreal Ecosystem-Atmospheric Study (BOREAS). Using the samemethodology, Canada-wide NEP maps were produced, showing south-north gradients in the sink/source strength in addition to large spatial variability. These maps are to be validated using tower flux and soil respiration data currently being acquired in different regions of Canada. Problems, new datarequirements and directions for improvement will be discussed."
925dad8d-7396-471e-aab4-3062227a713d,1845/230114,"The potential impacts of exotic forest pests in North America: a synthesis of research.",2000,https://ostrnrcan-dostrncan.canada.ca/entities/publication/925dad8d-7396-471e-aab4-3062227a713d,,"Krcmar-nozic, E.; Wilson, W.R.; Arthur, L. 2000. The potential impacts of exotic forest pests in North America: a synthesis of research. Natural Resources Canada, Canadian Forest Service, Pacific Forestry Centre, Victoria, BC. Information Report BC-X-387.",Report,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/925dad8d-7396-471e-aab4-3062227a713d,"Krcmar-nozic, E.; Wilson, W. R.; Arthur, L.",English,open,1,,0-662-29385-1,,,,,,,,,"Exotic pests are defined as flora and fauna species extending beyond their natural range of potential dispersal, that are having a combination of negative economic, ecological or social impacts. The steps involved in an exotic invasion are introduction, establishment and spread. Not all exotic species that successfully establish and spread are pests. Indeed, exotics are an integral component of the North American economy and ecology; over 90 percent of North American food and feed production is derived from intentionally introduced exotic species. The probability of an exotic species becoming a pest is quite low.  Successful establishment of an introduced organism into non-native habitat depends upon a complex interaction of several factors, including size of the introduction, adaptability of the organism, habitat suitability and the level of competition (predation, diseases, etc.). Although the likelihood of successful exotic spread is low, certain exotics that do become pests can have major negative impacts. It is estimated that over 300 tree-feeding insects native to Europe are now established in North America. A comprehensive US study estimates the total number of introduced species in the US exceeds 4542 and that 15 percent of these exotics cause severe harm in agriculture, forestry, industry, human health and to protected natural areas. The financial impact of alien forest pests in the US has been estimated at US$ 123 billion per year and annual timber losses at US$ 4 billion. While there are few impact studies in Canada, annual domestic timber losses to all forest pests (both exotic and indigenous) are an estimated 61 million m3 or about one-third of the total annual commercial harvest. Allowing that this timber would have been harvested, the annual financial loss to provincial stumpage, royalties, and rent revenues is about $720 million. Ecosystem impacts of exotic species include suppression and replacement of native species, potential for extirpation (e.g., American elm, American chestnut), and the threat to rare and endangered species. Ecosystems of low diversity, such as the boreal forests, are relatively more susceptible to exotic invasion. Stressed and depleted forests afford reduced food and habitat for wildlife, and have altered forest fundamentals which are manifested in nutrient cycle impacts, forest hydrology and forest fire regimes. The social effects of exotic pests can include impacts on human health, government credibility,  losses in aesthetic and spiritual values, public perception and support of forestry, employment and community stability, and international relations. The magnitude and nature of international trade directly affect trends in exotic pests. The increase in trade volumes and the emergence of new trading partners serve to increase the risk of exotic transmission. This risk is further strengthened by the speed of modern transportation, the use of containers, point-to-point delivery with inter-modal transport, and the use of “green” packaging materials. Travel, another source of trade and exotic introductions, has expanded dramatically and now includes many previously isolated regions. Any importation of living or untreated material (water, soil, air, wood, people, etc.) constitutes a potential source for the introduction of exotic pests. Canada is particularly vulnerable to trade transmissions of potential exotic pests because the US, our major trading partner, is also the world’s largest importer. The risk is further compounded by a degree of ecosystem integration between the two countries. Exotic pests can and do produce situations in which export opportunities are threatened and lost. The control/eradication options for exotic pests are increasingly being limited or eliminated in response to improved information on efficacy, collateral damage to other organisms and the degree of public acceptance. The range of options includes baits and attractants, fumigants, repellants and barriers, traps, poisons, biological agents, bounties and commercial exploitation, and mechanical removal. Given increased incidence of exotic pests, the magnitude of the expected damages and the limitation on control options, central to the control of exotic pests is an effective international effort to reduce the transmission risk at the source of introduction. This will require international cooperation, funding to support the required implementation in emerging exporters, monitoring provisions and established penalties for violations. Canada has a number of natural barriers to domestic spread of exotic pests. These include climate, distances and topographical barriers. It is important that the institutional structure be reviewed to ensure that it is positioned to complement these natural barriers."
1ccff2e8-55a0-4447-b5d8-407e7b0d3637,1845/256725,"An Integrated Analysis of Canada's National Forest Carbon Budget and Its Carbon Management Implication",2000,https://ostrnrcan-dostrncan.canada.ca/entities/publication/1ccff2e8-55a0-4447-b5d8-407e7b0d3637,,"Chen, W., Chen, J. M., Cihlar, J., Liu, J. & Price, D. T. (2000). An Integrated Analysis of Canada's National Forest Carbon Budget and Its Carbon Management Implication. In <i>International Science Conference: The Role of Boreal Forests and Forestry in the Global Carbon Budge, Edmonton, Alberta, Canada, 8-12 May</i>. ","Book Chapter","GSC Calgary",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/1ccff2e8-55a0-4447-b5d8-407e7b0d3637,"Chen, W.; Chen, J. M.; Cihlar, J.; Liu, J.; Price, D. T.",English,,1,,,,,,,,,,,"Disturbances (i.e., fire, insect-induced mortality, and harvesting), planting, climate, atmospheric CO2 concentration, and nitrogen deposition affect forest carbon (C) cycling through various ecosystem processes at different spatial and temporal scales. To estimate theirintegrated effects on the national C budget of Canada's 417.6 Mha forests, we developed an Integrated Terrestrial Ecosystem C-budget model (InTEC). Model inputs include national mean LAI and NPP derived from satellite data, as well as historical data for disturbances, climate, atmospheric CO2levels, and N deposition rates. For the historical period 1800-1998, the estimated national C balance of Canada's forests varied appreciably. It was a sink of 40?20 Tg C y-1 in the early 19th Century, decreasing to a source of ?131?65 Tg C y-1 by the 1870s. It increased thereafter to a maximum sinkof 200?80 Tg C y-1 in the 1930s, and decreased again to 57?29 Tg C y-1 during the 1990s. It is estimated that from 1800 to 1998, the aboveground biomass of Canada's forests increased by ~19%, while the soil C stock increased by ~2%. Using InTEC, we then attempted to estimate the maximum C offsetpotentials of four alternative forest management strategies in Canada under different climatic and disturbance scenarios. These were: (1) afforesting in 1999 all of the estimated ~7.2 Mha of marginal agricultural lands and urban areas available for tree planting; (2) implementing a program ofreforesting all disturbed areas within one year of disturbance, (3) N fertilization (at the low rate of 5 kg N ha-1 y-1) to the ~125 Mha of semi-mature forests, and (4) increasing forest harvest by 20% above current average rates and using the extra wood products to substitute for fossil energyafter 1999. If implemented to the maximum extent, the combined net C offset potential (i.e., after subtracting the C costs of implementing these strategies) could be as much as 100?50 Tg C y-1 in 2010, increasing to to 160?80 Tg C y-1 by 2050. The simulations indicated that N fertilization andreforestation strategies would be the two largest contributors to the combined net C offset potential."
23c10893-ebf7-47c9-9ba8-0d4c1c3bae6f,1845/257014,"An integrated terrestrial ecosystem carbon-budget model based on changes in disturbance, climate, and atmospheric chemistry",2000,https://ostrnrcan-dostrncan.canada.ca/entities/publication/23c10893-ebf7-47c9-9ba8-0d4c1c3bae6f,,"Chen, W., Chen, J. & Cihlar, J. (2000). An integrated terrestrial ecosystem carbon-budget model based on changes in disturbance, climate, and atmospheric chemistry. In <i>Ecological Modelling</i>, 55-79. ","Book Chapter","Canada Centre for Remote Sensing",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/23c10893-ebf7-47c9-9ba8-0d4c1c3bae6f,"Chen, W.; Chen, J.; Cihlar, J.",English,,1,,,,,,,,,,,"Disturbances (e.g. fire, insect-induced mortality, and harvest) and management practices (e.g. planting) affect the forest carbon (C) cycle, so do non-disturbance climatic and atmospheric factors (e.g. growing season length and temperature, abiotic decomposition factor,annual precipitation, atmospheric CO<sup>2</sup> concentration, and nitrogen (N) deposition). Previous studies investigated the effects of these factors individually or in some combinations, but not their integrated effects at regional and global scales. This studydescribes an Integrated Terrestrial Ecosystem C-budget model (InTEC), which integrates effects of all these factors on the annual C cycle of a forest region. InTEC is based on the Farquhar's leaf photosynthesis model, the Century C cycle model, the net N mineralization model of Townsend et al.[Ecol. Appl., 6 (1996) 806] and an age-NPP relationship derived from forestry inventory-based age-biomass relationships. To integrate these existing models, which were developed for different purposes and had different spatial and temporal scales, into a coherent mechanistic model, we (1) develop aspatial and temporal up-scaling algorithm to use the instantaneous leaf-level model for a region at annual time step; and then (2) combine the upscaled results with an age-NPP relationship to obtain the annual NPP of a forest region. A historical change approach is then used to describe the regionalannual C cycle, which not only improves the accuracy of its historical and present estimates, but also enables us to predict its future responses, both of which are critical in formulating mitigation and adaptation strategies for global changes. Applying InTEC to Canada's forests, we firstinvestigate the impacts of each factor on the C cycle over the short term (i.e. in the year of perturbation) and the long term (i.e. in the years after perturbation). The short-term and long-term effects are determined by changing one of the 10 factors in year 1 since the industrialization whilekeeping this factor in all other years and all other factors in all years at pre-industrial levels. Integrating all these short-term and long-term effects for the actual historical data of the 10 external forcing factors, we then estimate that the annual mean NBP (=NPP - soil respiration - fireemission - forest praoducts oxidation) of Canada's forests was 40+/-20 Tg C per year (i.e. a sink) in 1810s, reduced to -131+/-66 Tg C per year (i.e. a source) in 1870s, increased thereafter to a maximum of 200+/-100 Tg C per year in 1930s, and decreased again to 57+/-27 Tg C per year in 1990s. From1800 to 1998, the aboveground biomass of Canada's forests increased by ~19%, while the soil C stock increased by ~2%."
f8530cf8-1d5f-4bf8-9405-c443f3d22a2c,1845/183910,"Net Primary Productivity Distribution in the BOREAS Study Region from a Process Model Driven by Satellite and Surface Data",1999-11-01,https://ostrnrcan-dostrncan.canada.ca/entities/publication/f8530cf8-1d5f-4bf8-9405-c443f3d22a2c,https://doi.org/10.1029/1999jd900768,"Liu, J., Chen, J. M., Cihlar, J. & Chen, W. (1999). Net Primary Productivity Distribution in the BOREAS Study Region from a Process Model Driven by Satellite and Surface Data. <i>Journal of Geophysical Research</i>, 104, 2, 27735-27754. https://doi.org/10.1029/1999jd900768",Article,"Applications Division",Wiley-Blackwell,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/f8530cf8-1d5f-4bf8-9405-c443f3d22a2c,"Liu, J.; Chen, J. M.; Cihlar, J.; Chen, W.",English,bronze,1,,,,,,,"ENVELOPE(-110.0000,  -94.0000,   60.0000,   51.0000)","POLYGON((51.0000 -94.0000, 51.0000 -110.0000, 60.0000 -110.0000, 60.0000 -94.0000, 51.0000 -94.0000))",,,"The purpose of this paper is to upscale tower measurements of net primary productivity (NPP) to the BOREAS study region by means of remote sensing and modeling. The Boreal Ecosystems Productivity Simulator (BEPS) with a new daily canopy photosynthesis model was firsttested in one conifer and one deciduous site. The simultaneous CO2 flux measurements above and below the overstory for model validation. Soil water holding capacity and gridded daily meteorological data for the region were used as inputs to BEPS, in addition to 1 km resolution landcover and leafarea index (LAI) maps derived from the Advanced Very High Resolution Radiometer (AVHRR). NPP statistics for the various cover types in the BOREAS region and in the southern and northern study areas are presented. Strong dependence of NPP on LAI was shown for the three major cover types: coniferforest, deciduous forest and cropland. BEPS was also used to calculate total photosynthetically active radiation absorbed by the canopy in each pixel, and therefore light use efficiencies for NPP and gross primary productivity could also be m-1; mean NPP of forests excluding burnt areas was 234 g Cm-1; and mean light use efficiency for NPP was 0.4, 0.2, and 0.3 g C (MJ APAR)-1 for deciduous, conifer and crops, respectively."
08e9fede-6b65-4fa2-96e5-0c7748294333,1845/230729,"Chronosequences for research into the effects of converting coastal British Columbia old-growth forests to managed forests: an establishment report",1998,https://ostrnrcan-dostrncan.canada.ca/entities/publication/08e9fede-6b65-4fa2-96e5-0c7748294333,,"Trofymow, J.A.; Porter, G.; Blackwell, B.; Arksey, R.; Marshall, V.; Pollard, D. 1998. Chronosequences for research into the effects of converting coastal British Columbia old-growth forests to managed forests: an establishment report. Natural Resources Canada, Canadian Forest Service, Pacific Forestry Centre, Victoria, BC. Information Report BC-X-374. 137 p.",Report,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/08e9fede-6b65-4fa2-96e5-0c7748294333,"Trofymow, J. A.; Porter, G. L.; Blackwell, B. A.; Arksey, R.; Marshall, V. G.; Pollard, D. F. W.",English,open,1,,0-662-26165-8,,,,,,,,,"A program of multidisciplinary research was initiated in 1991 by the Canadian Forest Service to study the changes caused by converting old-growth coastal temperate forests to managed forests. In 1992, plots were established on ten sites on southern Vancouver Island — five sites in Douglas-fir dominated stands on the dry leeward east side of Vancouver Island in very dry variants of the coastal western hemlock zone (CWHxm), and five sites in western hemlock dominated stands on the wetter windward west side of the island in very wet variants of the zone (CWHvm). Each site contained a basic suite of four seral stands — a chronosequence — representing four stages of stand development: regeneration, immature, mature and old growth.  Chronosequences were selected so that stands within a site were on similar, slope, elevation and aspect. Most second-growth stands selected were of harvest origin and burned, though mature stands at three sites were of wild–fire or landslide origin.  This report details the background to the establishment of the coastal forest chronosequence experiment and thus serves as an important reference for future reports and publications. The report includes: information on site selection criteria, plot layout and maps; a general introduction to the ecology, physiography, geology and climate of the study area (southern Vancouver Island); and ecosystem descriptions for each site and plot including general site environment, soil descriptions, soil chemistry, general stand characteristics and lists of indicator plant species. Methods for ecosystem description are provided and results summarized and compared between subzones and among sites and seral stages. Brief summaries of each of the 18 studies of ecosystem structure, processes and diversity carried out on these sites during the first 5-year period of the experiment (1992 – 1997) are also provided. Structure studies examined differences in coarse woody debris, overstory and canopy gap distributions; process studies included investigations of changes in site carbon and nutrient levels, transformations of carbon pools, microenvironments and detrital carbon fluxes (litter fall, soil respiration and decomposition); biodiversity studies included characterization of various groups of soil fauna, carabid beetles, mycorrhizal fungi, mushrooms, salamanders, canopy lichens and vascular plants. During the first 5-year period, most of the more detailed process and diversity studies were conducted on east island Douglas-fir dominated sites. Future studies on ecosystem processes and diversity are planned for west island sites.  Chronosequence research offers scientists the opportunity to examine, over a period of a few years, long–term changes in forest succession. The knowledge gained from studies from these sites will assist foresters in improving their stewardship of these forest lands, upon which forest productivity and biodiversity ultimately depend."
52525fd6-d480-4e09-8884-e40c95dc0c66,1845/256298,"Forming a Baseline for Estimating Forest Carbon Sink",1998,https://ostrnrcan-dostrncan.canada.ca/entities/publication/52525fd6-d480-4e09-8884-e40c95dc0c66,,"Chen, J. M., Liu, J., Chen, W. & Cihlar, J. (1998). Forming a Baseline for Estimating Forest Carbon Sink. In <i>Global Change Biology</i>. ","Book Chapter","Canada Centre for Remote Sensing",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/52525fd6-d480-4e09-8884-e40c95dc0c66,"Chen, J. M.; Liu, J.; Chen, W.; Cihlar, J.",English,,1,,,,,,,,,,,"This paper describes a new framework for quantifying the terrestrial carbon sink according to biological principles. The principles used include the enhancement of plant growth in elevated atmospheric CO² concentration, the increase in soil respiration due to globalwarming and the change in plant growth due to growing season length change. The possible enhancement of growth due to nitrogen fertilization is not included in the calculation because of lack of available knowledge and data on this problem. Such principles can be applied directly to undisturbedforests. A mathematical treatment is proposed to use the framework for disturbed forests in order to obtain the estimate at regional scale with various disturbance regimes. Using the framework and available data, we estimated that Canada's forest is currently a sink of magnitude in the range from 30to 90 MtC/yr. This is an estimate using historical records of global CO² concentration and the mean annual and spring air temperatures in Canada. The estimation is made under several assumptions which lead to conservative values for the C sink, and therefore the estimate may be considered as abaseline representing our current level of understanding of the complexity of forest ecosystem functionalities. In addition to the baseline, changes in air temperature cause inter-annual variability of about ± 70 MtC/yr. Variations in disturbance regimes will further increase the inter-annualvariability. To reduce the range and to estimate the sink on regional and annual basis, we need to use spatially explicit remote sensing data and long-term weather records as well as forest disturbances statistics (fires, insects and logging)."
123a6f08-85c6-419c-b1a4-0b8c55a2d1c9,1845/218632,"Estimation of forest Leaf Area Index using remote sensing and GIS data for modelling net primary production",1997,https://ostrnrcan-dostrncan.canada.ca/entities/publication/123a6f08-85c6-419c-b1a4-0b8c55a2d1c9,https://doi.org/10.1080/014311697216973,"Franklin, S.E.; Lavigne, M.B.; Deuling, M.J.; Wulder, M.A.; Hunt, E.R., Jr. 1997. Estimation of forest Leaf Area Index using remote sensing and GIS data for modelling net primary production. International Journal of Remote Sensing 18(16): 3459-3471 .",Article,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/123a6f08-85c6-419c-b1a4-0b8c55a2d1c9,"Franklin, S. E.; Lavigne, M. B.; Deuling, M. J.; Wulder, M.; Hunt, E. R.",English,,1,,,,,,,,,,,"Ecosystem models can be used to estimate potential net primary production (pNPP) using GIS data, and remote sensing input of actual forest leaf area to such models can provide estimates of current actual net primary production (aNPP) . Comparisons of pNPP and aNPP for a given site or regional landscape can be used to identify forest stands for different management treatments, and may provide new information on wildlife habitat, forest diversity and growth characteristics. Leaf area estimates may be obtained from satellite imagery through correlation with physiologically-based vegetation indices such as the Normalized Difference Vegetation Index (NDVI). However, in areas with high Leaf Area Index (LAI), vegetation indices usually saturate at leaf areas greater than about 4. In predominantly deciduous (hardwood) and mixedwood stands remote sensing estimates may be influenced by understory and other factors. We examined digital Landsat TM imagery and GIS data in the Fundy Model Forest of southeastern New Brunswick to determine relations to forest leaf area index within different stand structures or covertypes. The image data were stratified using GIS covertype information prior to development of LAI predictive equations using spectral reflectance, and the prediction of LAI from Landsat TM imagery was improved with reference to estimates of stem density which are standard forest inventory information contained in GIS databases. Actual stand LAI was compared to assumed maximum LAI values for several species and sites using an ecosystem process model (BIOME-BGC) which relies on climate, soils and topographic information also obtained from the GIS. Subsequent comparison of pNPP and aNPP revealed that even disturbed sites in this environment can reach close to maximum site potential. Specific sites with suboptimal species composition were identified. A future refinement of this approach is to classify the imagery independently of the GIS, which assumes a homogeneous covertype for each polygon in the system, and thus improve still further the aNPP estimates through higher covertype and LAI estimation accuracy."
09d3ccf6-d4cc-4de2-8ca6-92282d912024,1845/232307,"The biology of Canadian weeds. 105. Rubus strigosus Michx., Rubus parviflorus Nutt., and Rubus spectabilis Pursh.",1996,https://ostrnrcan-dostrncan.canada.ca/entities/publication/09d3ccf6-d4cc-4de2-8ca6-92282d912024,,"Oleskevich, C.; Shamoun, S.F.; Zamir, K.P. 1996. The biology of Canadian weeds. 105. Rubus strigosus Michx., Rubus parviflorus Nutt., and Rubus spectabilis Pursh. Canadian Journal of Plant Science 76: 187-201.",Article,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/09d3ccf6-d4cc-4de2-8ca6-92282d912024,"Oleskevich, C.; Shamoun, S. F.; Zamir, K. P.",English,open,1,,,,,,,,,,,"Wild raspberry (Rubus strigosus Michx.), thimbleberry (R. parviflorus Nutt.), and salmonberry (R. spectabilis Pursh) are native perennial deciduous shrubs which rapidly invade disturbed areas.  Through prolific vegetative growth, these shrubs form dense, multilayered, and monospecific stands and form extensive clonal colonies. They create habitat and supply food sources for a variety of forest fauna and are important in nutrient cycling and reducing soil erosion.  These Rubus shrubs may effectively outcompete economically valuable regenerating conifers.  A review of chemical, manual, and biological control methods is presented.  Reproductive biology, growth and development, and population dynamics are discussed in detail."
86e75711-0426-4a10-a181-d73ef288186a,1845/232141,"Discriminating forest cuts with ERS-1 radar imagery",1995,https://ostrnrcan-dostrncan.canada.ca/entities/publication/86e75711-0426-4a10-a181-d73ef288186a,,"Leckie, D.G.; Yatabe, S.M. 1995. Discriminating forest cuts with ERS-1 radar imagery. Pages 415-428 (Vol. 2314) in Multispectral and Microwave Sensing of Forestry, Hydrology, and Natural Resources, Proceedings: Conference. September 26-30, 1994, Rome, Italy. Society of Photo-Optical Instrumentation Engineers, SPIE, Bellingham, WA.","Conference Material","Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/86e75711-0426-4a10-a181-d73ef288186a,"Leckie, D. G.; Yatabe, S. M.",English,,1,,,,,,,,,,,"The capabilities of the ERS-1 SAR for discriminating clearcuts and partial cuts from open fields, wetland, and surrounding conifer, hardwood and mixedwood forest stands were tested.  The test site contains both boreal and more temperate species.  Two winter, one spring, four summer and one fall image were registered to a UTM-corrected Thematic Mapper image.  Separation of the backscatter signatures of different cut and forest conditions was analysed visually and statistically.  Discrimination and mapping capabilities varied with ground cover condition and, in some cases, environmental conditions.  Overall separabilities were generally poor; consistent detection of the clearcut areas with the ERS-1 image dataset was not possible.  Partial cuts were not detectable.  The highest clearcut/forest and clearcut/wetland separabilities were observed in summer and winter imagery, although the results were not consistent.  For example, two summer images acquired twelve hours apart provided quite different results.  Some clearcuts were detectable on an image acquired at 2300 h, nine hours after a heavy rainfall.  A second image acquired earlier that day at 1100 h during a light rainfall did not show the clearcuts.  Clearcuts with bare sand or sparsely vegetated surfaces were the most likely to be detected.  As ground vegetation density increased, discrimination generally became poorer.  Clearcuts with rugged topography and rocky soils were not clearly separable from surrounding forests on any of the images."
0dd68749-bd67-4c04-9840-039685511a15,1845/232881,"Digital image analysis techniques on an IBM microcomputer for measuring soil disturbance following timber harvesting",1992,https://ostrnrcan-dostrncan.canada.ca/entities/publication/0dd68749-bd67-4c04-9840-039685511a15,,"Lee, Y.J. 1992. Digital image analysis techniques on an IBM microcomputer for measuring soil disturbance following timber harvesting. Pages 158-165 in G. Greer, Editor. Remote sensing and natural resource management, Proceedings: 4th Forest Service Remote Applications Conference. April 6-11, 1992, Orlando, Florida. American Society for Photogrammetry and Remote Sensing, Bethesda, MD.","Conference Material","Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/0dd68749-bd67-4c04-9840-039685511a15,"Lee, Y. J.",English,,1,,,,,,,,,,,"This technique is a novel approach for solving a practical forestry problem.  A semi-automatic image processing procedure, combining computer digitization and digital analysis of aerial photographs, was employed to quantify soil disturbance following timber harvesting.  Soil disturbance levels are difficult and time-consuming to delineate using conventional ground surveys.  However, disturbance resulting from construction of landings, haul roads, skid trails and fireguards can be easily calculated from the manually traced pixels.  In addition, two levels of disturbance, which correspond to ""Class A"" (deeply displaced mineral soil) and ""Class B"" (shallowly displaced mineral soil) can be consistently isolated using contrast stretching and threshold classification techniques.  These two levels of disturbance could be used to determine the maximum allowable disturbance levels based on site sensitivity under the British Columbia Ministry of Forests (BCMF) Interim Harvesting Guidelines and Silviculture Regulations.  This processing can be completed by one person within 2 to 3 hours, compared to one or two days for 2 persons to complete a ground survey of a cutblock."
2521591e-5f1d-49ae-ba36-fc00a0e95fa4,1845/236084,"Expériences sur les mécanismes du dépérissement des forêts de feuillus au Québec",1991,https://ostrnrcan-dostrncan.canada.ca/entities/publication/2521591e-5f1d-49ae-ba36-fc00a0e95fa4,,"Pomerleau, R. 1991. Expériences sur les mécanismes du dépérissement des forêts de feuillus au Québec. Forêts Canada, Région du Québec, Sainte-Foy (Québec). Rapport d'information LAU-X-96F. 48 p.",Report,"Laurentian Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/2521591e-5f1d-49ae-ba36-fc00a0e95fa4,"Pomerleau, R.",French,open,1,,0-662-96709-7,,,,,,,,,"Symptoms of forest dieback (root mortality, leaf necrosis, chlorosis, wilting, and twig death followed by auxiliary bud development) were experimentally induced in a series of laboratory tests (October 1955-December 1957) on white birch (Betula papyrifera Marsh.).  Test results refuted Redmond's (1955) hypothesis that small increases in soil temperature (2°C) had incited high levels of root mortality followed by crown dieback in birch species. A series of four soil temperature x soil moisture factorial tests indicated soil temperature was of little importance even at extremes of 43.3°C provided soil moisture was above minimal requirements. Instead, white birch seedlings proved highly sensitive to moisture stress. Relative to responses at soil field capacity, they showed over 65% stem growth reduction and an 8-fold increase in root mortality with slight soil moisture reductions. Permanent wilting occurred at 7%, and leaf and twig death at 6% soil moisture but, typical of dieback under natural conditions, this was followed by auxiliary bud formation below dead portions of the stem.  Complementary field and growth chamber experiments designed to test hypotheses on the effect of soil frost and soil ice on root mortality and dieback substantiated the importance of anomalous climate as a factor inciting widespread, persistent dieback of tree species in northern hardwoods."
0b64457d-0cec-4a00-9193-39cde6d32eb6,1845/235139,"Methods manual for forest soil and plant analysis",1991,https://ostrnrcan-dostrncan.canada.ca/entities/publication/0b64457d-0cec-4a00-9193-39cde6d32eb6,,"Kalra, Y.P.; Maynard, D.G. 1991. Methods manual for forest soil and plant analysis. Forestry Canada, Northwest Region, Northern Forestry Centre, Edmonton, Alberta. Information Report NOR-X-319E. 116 p.",Report,"Northern Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/0b64457d-0cec-4a00-9193-39cde6d32eb6,"Kalra, Y. P.; Maynard, D. G.",English,open,1,,0662186656,,,,,,,,,"This manual is a compilation of methods used for soil and plant analysis at the Analytical Services Laboratory of the Northern Forestry Centre (NoFC) of Forestry Canada's Northwest Region. The intent of this manual is not so much to recommend certain procedures over others, but to indicate methods used in our laboratory, why these methods are used, their expected precision and accuracy, and their strengths and weaknesses."
